Date,Open,High,Low,Close
25-Apr-12,5222.2,5236.1,5160.65,5202
26-Apr-12,5214.75,5215.6,5179.05,5189
27-Apr-12,5189,5223.05,5154.3,5190.6
28-Apr-12,5209.6,5216.4,5196.35,5209
30-Apr-12,5201.45,5262.15,5201.45,5248.1
02-May-12,5254.3,5279.6,5226.45,5239.1
03-May-12,5211.2,5217.3,5180.65,5188.4
04-May-12,5166.65,5177.2,5070.6,5086.8
07-May-12,5017.8,5124.75,4988,5114.1
08-May-12,5114.7,5119.95,4983.6,4999.9
09-May-12,4967.9,5016.25,4956.45,4974.8
10-May-12,4984.15,5039.3,4950.3,4965.7
11-May-12,4938.85,4976.25,4906.15,4928.9
14-May-12,4934.35,4957.2,4874.5,4907.8
15-May-12,4869.85,4955.2,4868.55,4942.8
16-May-12,4875.3,4882.25,4837.05,4858.2
17-May-12,4878.6,4922.25,4850.2,4870.2
18-May-12,4796.4,4908.5,4788.95,4891.4
21-May-12,4888.5,4937.5,4888.5,4906
22-May-12,4954.7,4956.35,4849.9,4860.5
23-May-12,4843,4853.75,4803.95,4835.6
24-May-12,4863.4,4931.9,4830.15,4921.4
25-May-12,4905.95,4935.8,4889.35,4920.4
28-May-12,4931.7,4994.95,4931.3,4985.6
29-May-12,5005.35,5020.15,4982.15,4990.1
30-May-12,4964.25,4982.25,4944.9,4950.7
31-May-12,4896.1,4949.25,4883.55,4924.2
01-Jun-12,4910.85,4925,4831.75,4841.6
04-Jun-12,4797.3,4858.3,4770.35,4848.1
05-Jun-12,4869.45,4898.95,4847.7,4863.3
06-Jun-12,4886.65,5010.45,4886.15,4997.1
07-Jun-12,5035.35,5059.65,5007.75,5049.6
08-Jun-12,5044.25,5084.45,4994.8,5068.3
11-Jun-12,5096.7,5124.45,5040.7,5054.1
12-Jun-12,5015.5,5128.9,5015.15,5115.9
13-Jun-12,5117.55,5144.9,5095.45,5121.4
14-Jun-12,5105.1,5130,5047.6,5054.7
15-Jun-12,5069.55,5146.2,5069.15,5139
18-Jun-12,5174,5190.2,5041.7,5064.2
19-Jun-12,5050.8,5113.6,5048.1,5103.8
20-Jun-12,5114.55,5141.7,5100.7,5120.5
21-Jun-12,5097.35,5170.4,5093.45,5165
22-Jun-12,5101.75,5159.8,5094,5146
25-Jun-12,5158.5,5194.6,5105.65,5114.6
26-Jun-12,5107.45,5134.55,5095.5,5120.8
27-Jun-12,5149.45,5160.1,5129.25,5141.9
28-Jun-12,5148.95,5159.05,5125.3,5149.1
29-Jun-12,5191.25,5286.25,5189,5278.9
02-Jul-12,5283.85,5302.15,5263.35,5278.6
03-Jul-12,5298.85,5317,5265.95,5287.9
04-Jul-12,5310.4,5317.65,5273.3,5302.5
05-Jul-12,5297.05,5333.65,5288.85,5327.3
06-Jul-12,5324.7,5327.2,5287.75,5316.9
09-Jul-12,5283.7,5300.6,5257.75,5275.1
10-Jul-12,5286.6,5348.55,5284.55,5345.3
11-Jul-12,5315.25,5336.45,5300.25,5306.3
12-Jul-12,5240,5261.75,5217.7,5235.2
13-Jul-12,5242.75,5267.15,5216.85,5227.2
16-Jul-12,5232.35,5246.85,5190.45,5197.2
17-Jul-12,5228.05,5236.7,5181.7,5192.8
18-Jul-12,5199.1,5222.85,5169.05,5216.3
19-Jul-12,5249.85,5257.75,5233.15,5242.7
20-Jul-12,5233.55,5238.7,5197.5,5205.1
23-Jul-12,5163.25,5164.2,5108.1,5117.9
24-Jul-12,5128.8,5144,5103.25,5128.2
25-Jul-12,5118.4,5121.6,5076.6,5109.6
26-Jul-12,5126.3,5126.3,5032.4,5043
27-Jul-12,5124.3,5149.95,5077.5,5099.8
30-Jul-12,5129.75,5206.6,5129.75,5199.8
31-Jul-12,5214.85,5234.55,5154.05,5229
01-Aug-12,5220.7,5246.35,5212.65,5240.5
02-Aug-12,5233.1,5236.9,5209.95,5227.7
03-Aug-12,5195.6,5220.2,5164.65,5215.7
06-Aug-12,5260.85,5293.2,5260.85,5282.5
07-Aug-12,5295.4,5350.1,5281.65,5336.7
08-Aug-12,5345.25,5377.6,5331.05,5338
09-Aug-12,5348.3,5368.2,5312.1,5322.9
10-Aug-12,5308.2,5330.1,5294.1,5320.4
13-Aug-12,5316.35,5352.45,5309.05,5347.9
14-Aug-12,5343.25,5387.05,5328.8,5380.3
16-Aug-12,5385.95,5390.65,5356.65,5362.9
17-Aug-12,5368.6,5399.95,5341.7,5366.3
21-Aug-12,5368.7,5425.15,5368.7,5421
22-Aug-12,5395.75,5433.35,5394.8,5412.8
23-Aug-12,5426.15,5448.6,5393.85,5415.3
24-Aug-12,5392.6,5399.65,5371,5386.7
27-Aug-12,5387.85,5399.15,5346.65,5350.2
28-Aug-12,5348.05,5359.25,5312.6,5334.6
29-Aug-12,5343.85,5345.5,5282.7,5287.8
30-Aug-12,5268.6,5342.8,5255.05,5315
31-Aug-12,5298.2,5303.25,5238.9,5258.5
03-Sep-12,5276.5,5295.8,5243.15,5253.7
04-Sep-12,5249.15,5278.35,5233.2,5274
05-Sep-12,5243.9,5259.5,5215.7,5225.7
06-Sep-12,5217.65,5260.6,5217.65,5238.4
07-Sep-12,5309.45,5347.15,5309.2,5342.1
08-Sep-12,5343.65,5366.3,5343.45,5358.7
10-Sep-12,5361.9,5375.45,5349.1,5363.4
11-Sep-12,5336.1,5393.35,5332.1,5390
12-Sep-12,5404.45,5435.55,5393.95,5431
13-Sep-12,5435.2,5447.45,5421.85,5435.3
14-Sep-12,5528.35,5586.65,5526.95,5577.6
17-Sep-12,5631.75,5652.2,5585.15,5610
18-Sep-12,5602.4,5620.55,5586.45,5600
20-Sep-12,5536.95,5581.35,5534.9,5554.2
21-Sep-12,5577,5720,5575.45,5691.1
24-Sep-12,5691.95,5709.85,5662.75,5669.6
25-Sep-12,5674.9,5702.7,5652.45,5673.9
26-Sep-12,5653.4,5672.8,5638.65,5663.4
27-Sep-12,5673.75,5693.7,5639.7,5649.5
28-Sep-12,5684.8,5735.15,5683.45,5703.3
01-Oct-12,5704.75,5722.95,5694,5718.8
03-Oct-12,5727.7,5743.25,5715.8,5731.2
04-Oct-12,5751.55,5807.25,5751.35,5787.6
05-Oct-12,5815,5815.35,4888.2,5746.9
08-Oct-12,5751.85,5751.85,5666.2,5676
09-Oct-12,5708.15,5728.65,5677.9,5704.6
10-Oct-12,5671.15,5686.5,5647.05,5652.1
11-Oct-12,5663.5,5721.1,5636.95,5708
12-Oct-12,5681.7,5725,5659.35,5676
15-Oct-12,5674.25,5693.7,5651.05,5687.2
16-Oct-12,5705.6,5714,5635.6,5648
17-Oct-12,5681.1,5684.35,5633.9,5660.2
18-Oct-12,5675.3,5722.5,5650.55,5718.7
19-Oct-12,5703.3,5711.7,5660,5684.2
22-Oct-12,5667.6,5721.55,5658.05,5717.1
23-Oct-12,5715.65,5720.8,5681.45,5691.4
25-Oct-12,5688.8,5718.75,5685.7,5705.3
26-Oct-12,5683.55,5697.2,5641.75,5664.3
29-Oct-12,5665.2,5698.3,5645.1,5665.6
30-Oct-12,5656.35,5689.9,5589.9,5597.9
31-Oct-12,5596.75,5624.4,5583.05,5619.7
01-Nov-12,5609.85,5649.75,5601.95,5645
02-Nov-12,5696.35,5711.3,5682.55,5697.7
05-Nov-12,5693.05,5709.2,5679.5,5704.2
06-Nov-12,5694.1,5730.8,5693.65,5724.4
07-Nov-12,5718.6,5777.3,5711.4,5760.1
08-Nov-12,5709,5744.5,5693.95,5738.7
09-Nov-12,5731.1,5751.7,5677.75,5686.2
12-Nov-12,5688.45,5718.9,5665.75,5683.7
13-Nov-12,5689.7,5698.25,5660.35,5666.9
15-Nov-12,5650.35,5651.65,5603.55,5631
16-Nov-12,5624.8,5650.15,5559.8,5574
19-Nov-12,5577.3,5592.75,5549.25,5571.4
20-Nov-12,5604.8,5613.7,5548.35,5571.5
21-Nov-12,5582.5,5620.2,5561.4,5614.8
22-Nov-12,5628.6,5643.35,5608,5627.7
23-Nov-12,5635.45,5637.75,5593.55,5626.6
26-Nov-12,5648.65,5649.2,5623.45,5635.9
27-Nov-12,5658.5,5733.2,5658,5727.4
29-Nov-12,5736.7,5833.5,5736.1,5825
30-Nov-12,5836,5885.25,5827.85,5879.8
03-Dec-12,5878.25,5899.15,5854.6,5870.9
04-Dec-12,5866.8,5894.95,5859,5889.2
05-Dec-12,5906.6,5917.8,5891.35,5900.5
06-Dec-12,5926.3,5942.55,5838.9,5930.9
07-Dec-12,5934,5949.85,5888.65,5907.4
10-Dec-12,5916.05,5919.95,5888.1,5908.9
11-Dec-12,5923.8,5965.15,5865.45,5898.8
12-Dec-12,5917.8,5924.6,5874.25,5888
13-Dec-12,5900.35,5907.45,5841.35,5851.5
14-Dec-12,5846.9,5886.1,5839.15,5879.6
17-Dec-12,5860.5,5886.05,5850.15,5857.9
18-Dec-12,5873.6,5905.8,5823.15,5896.8
19-Dec-12,5917.3,5939.4,5910.8,5929.6
20-Dec-12,5934.45,5937.6,5881.45,5916.4
21-Dec-12,5888,5888,5841.65,5847.7
24-Dec-12,5869,5871.9,5844.7,5855.7
